#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.139913E-02   0.187856E+08   0.187854E+08   0.267281E+06   0.261311E+06   0.000000E+00   0.187856E+08   0.187856E+08   0.187857E+08  -0.462757E+00   0.981260E+07   0.981259E+07   0.625626E+00
   0.141319E-02   0.187805E+08   0.187803E+08   0.254539E+06   0.248339E+06   0.000000E+00   0.187805E+08   0.187805E+08   0.187806E+08  -0.462632E+00   0.980994E+07   0.980994E+07   0.630814E+00
   0.142739E-02   0.187754E+08   0.187752E+08   0.243413E+06   0.236943E+06   0.000000E+00   0.187754E+08   0.187754E+08   0.187754E+08  -0.462505E+00   0.980725E+07   0.980725E+07   0.636041E+00
   0.144174E-02   0.187702E+08   0.187700E+08   0.233881E+06   0.227101E+06   0.000000E+00   0.187702E+08   0.187702E+08   0.187702E+08  -0.462376E+00   0.980453E+07   0.980452E+07   0.641308E+00
   0.145623E-02   0.187649E+08   0.187647E+08   0.225897E+06   0.218766E+06   0.000000E+00   0.187649E+08   0.187649E+08   0.187650E+08  -0.462246E+00   0.980176E+07   0.980176E+07   0.646615E+00
   0.147086E-02   0.187596E+08   0.187593E+08   0.219395E+06   0.211873E+06   0.000000E+00   0.187595E+08   0.187595E+08   0.187596E+08  -0.462114E+00   0.979896E+07   0.979896E+07   0.651963E+00
   0.148564E-02   0.187542E+08   0.187539E+08   0.214283E+06   0.206334E+06   0.000000E+00   0.187541E+08   0.187541E+08   0.187542E+08  -0.461979E+00   0.979612E+07   0.979612E+07   0.657351E+00
   0.150057E-02   0.187487E+08   0.187484E+08   0.210451E+06   0.202040E+06   0.000000E+00   0.187486E+08   0.187486E+08   0.187487E+08  -0.461844E+00   0.979324E+07   0.979324E+07   0.662780E+00
   0.151566E-02   0.187431E+08   0.187428E+08   0.207769E+06   0.198867E+06   0.000000E+00   0.187430E+08   0.187430E+08   0.187431E+08  -0.461706E+00   0.979032E+07   0.979032E+07   0.668250E+00
   0.153089E-02   0.187374E+08   0.187372E+08   0.206090E+06   0.196672E+06   0.000000E+00   0.187374E+08   0.187374E+08   0.187374E+08  -0.461566E+00   0.978736E+07   0.978736E+07   0.673762E+00
   0.154627E-02   0.187317E+08   0.187314E+08   0.205253E+06   0.195301E+06   0.000000E+00   0.187317E+08   0.187317E+08   0.187317E+08  -0.461425E+00   0.978436E+07   0.978436E+07   0.679315E+00
   0.156181E-02   0.187259E+08   0.187256E+08   0.205085E+06   0.194587E+06   0.000000E+00   0.187259E+08   0.187259E+08   0.187259E+08  -0.461281E+00   0.978133E+07   0.978132E+07   0.684911E+00
   0.157751E-02   0.187200E+08   0.187197E+08  -0.192103E+06  -0.192183E+06   0.000000E+00   0.187200E+08   0.187200E+08   0.187199E+08  -0.461132E+00   0.977831E+07   0.977831E+07   0.690548E+00
   0.159336E-02   0.187141E+08   0.187138E+08  -0.188237E+06  -0.188316E+06   0.000000E+00   0.187140E+08   0.187140E+08   0.187140E+08  -0.460985E+00   0.977519E+07   0.977519E+07   0.696228E+00
   0.160938E-02   0.187080E+08   0.187077E+08  -0.184448E+06  -0.184526E+06   0.000000E+00   0.187080E+08   0.187080E+08   0.187079E+08  -0.460836E+00   0.977203E+07   0.977202E+07   0.701951E+00
   0.162555E-02   0.187019E+08   0.187016E+08  -0.180735E+06  -0.180811E+06   0.000000E+00   0.187018E+08   0.187018E+08   0.187018E+08  -0.460685E+00   0.976882E+07   0.976882E+07   0.707715E+00
   0.164189E-02   0.186957E+08   0.186954E+08  -0.177096E+06  -0.177170E+06   0.000000E+00   0.186956E+08   0.186956E+08   0.186956E+08  -0.460532E+00   0.976558E+07   0.976557E+07   0.713527E+00
   0.165839E-02   0.186894E+08   0.186891E+08  -0.173529E+06  -0.173602E+06   0.000000E+00   0.186893E+08   0.186893E+08   0.186893E+08  -0.460376E+00   0.976228E+07   0.976228E+07   0.719381E+00
   0.167506E-02   0.186830E+08   0.186827E+08  -0.170034E+06  -0.170105E+06   0.000000E+00   0.186830E+08   0.186830E+08   0.186829E+08  -0.460219E+00   0.975895E+07   0.975894E+07   0.725280E+00
   0.169189E-02   0.186766E+08   0.186762E+08  -0.166608E+06  -0.166678E+06   0.000000E+00   0.186765E+08   0.186765E+08   0.186765E+08  -0.460060E+00   0.975557E+07   0.975556E+07   0.731222E+00
   0.170890E-02   0.186700E+08   0.186697E+08  -0.163250E+06  -0.163318E+06   0.000000E+00   0.186700E+08   0.186700E+08   0.186699E+08  -0.459899E+00   0.975214E+07   0.975214E+07   0.737211E+00
   0.172607E-02   0.186634E+08   0.186630E+08  -0.159959E+06  -0.160026E+06   0.000000E+00   0.186633E+08   0.186633E+08   0.186633E+08  -0.459735E+00   0.974867E+07   0.974867E+07   0.743245E+00
   0.174342E-02   0.186567E+08   0.186563E+08  -0.156734E+06  -0.156800E+06   0.000000E+00   0.186566E+08   0.186566E+08   0.186566E+08  -0.459569E+00   0.974516E+07   0.974515E+07   0.749325E+00
   0.176094E-02   0.186499E+08   0.186495E+08  -0.153573E+06  -0.153637E+06   0.000000E+00   0.186498E+08   0.186498E+08   0.186498E+08  -0.459401E+00   0.974159E+07   0.974159E+07   0.755451E+00
   0.177864E-02   0.186430E+08   0.186426E+08  -0.150475E+06  -0.150538E+06   0.000000E+00   0.186429E+08   0.186429E+08   0.186429E+08  -0.459231E+00   0.973798E+07   0.973798E+07   0.761623E+00
   0.179651E-02   0.186360E+08   0.186356E+08  -0.147439E+06  -0.147501E+06   0.000000E+00   0.186359E+08   0.186359E+08   0.186359E+08  -0.459059E+00   0.973433E+07   0.973432E+07   0.767842E+00
   0.181457E-02   0.186289E+08   0.186285E+08  -0.144463E+06  -0.144524E+06   0.000000E+00   0.186288E+08   0.186288E+08   0.186288E+08  -0.458884E+00   0.973062E+07   0.973062E+07   0.774108E+00
   0.183281E-02   0.186217E+08   0.186213E+08  -0.141547E+06  -0.141606E+06   0.000000E+00   0.186217E+08   0.186217E+08   0.186216E+08  -0.458707E+00   0.972687E+07   0.972686E+07   0.780421E+00
   0.185123E-02   0.186144E+08   0.186141E+08  -0.138689E+06  -0.138747E+06   0.000000E+00   0.186144E+08   0.186144E+08   0.186143E+08  -0.458528E+00   0.972306E+07   0.972306E+07   0.786782E+00
   0.186983E-02   0.186071E+08   0.186067E+08  -0.135888E+06  -0.135945E+06   0.000000E+00   0.186070E+08   0.186070E+08   0.186070E+08  -0.458346E+00   0.971921E+07   0.971921E+07   0.793192E+00
   0.188862E-02   0.185996E+08   0.185992E+08  -0.133143E+06  -0.133199E+06   0.000000E+00   0.185996E+08   0.185996E+08   0.185995E+08  -0.458162E+00   0.971531E+07   0.971530E+07   0.799648E+00
   0.190760E-02   0.185921E+08   0.185916E+08  -0.130452E+06  -0.130507E+06   0.000000E+00   0.185920E+08   0.185920E+08   0.185920E+08  -0.457976E+00   0.971136E+07   0.971135E+07   0.806155E+00
   0.192678E-02   0.185844E+08   0.185840E+08  -0.127816E+06  -0.127869E+06   0.000000E+00   0.185843E+08   0.185843E+08   0.185843E+08  -0.457787E+00   0.970735E+07   0.970735E+07   0.812710E+00
   0.194614E-02   0.185766E+08   0.185762E+08  -0.125232E+06  -0.125284E+06   0.000000E+00   0.185766E+08   0.185766E+08   0.185765E+08  -0.457596E+00   0.970329E+07   0.970329E+07   0.819315E+00
   0.196570E-02   0.185688E+08   0.185684E+08  -0.122699E+06  -0.122751E+06   0.000000E+00   0.185687E+08   0.185687E+08   0.185687E+08  -0.457402E+00   0.969919E+07   0.969918E+07   0.825968E+00
   0.198546E-02   0.185608E+08   0.185604E+08  -0.120217E+06  -0.120267E+06   0.000000E+00   0.185608E+08   0.185608E+08   0.185607E+08  -0.457206E+00   0.969502E+07   0.969502E+07   0.832673E+00
   0.200541E-02   0.185528E+08   0.185523E+08  -0.117785E+06  -0.117834E+06   0.000000E+00   0.185527E+08   0.185527E+08   0.185527E+08  -0.457008E+00   0.969081E+07   0.969080E+07   0.839428E+00
   0.202556E-02   0.185446E+08   0.185442E+08  -0.115401E+06  -0.115449E+06   0.000000E+00   0.185445E+08   0.185445E+08   0.185445E+08  -0.456806E+00   0.968654E+07   0.968654E+07   0.846234E+00
   0.204592E-02   0.185364E+08   0.185359E+08  -0.113065E+06  -0.113112E+06   0.000000E+00   0.185363E+08   0.185363E+08   0.185362E+08  -0.456603E+00   0.968222E+07   0.968221E+07   0.853091E+00
   0.206648E-02   0.185280E+08   0.185275E+08  -0.110775E+06  -0.110821E+06   0.000000E+00   0.185279E+08   0.185279E+08   0.185279E+08  -0.456396E+00   0.967784E+07   0.967783E+07   0.859999E+00
   0.208725E-02   0.185195E+08   0.185190E+08  -0.108531E+06  -0.108577E+06   0.000000E+00   0.185194E+08   0.185194E+08   0.185194E+08  -0.456187E+00   0.967340E+07   0.967340E+07   0.866958E+00
   0.210823E-02   0.185109E+08   0.185104E+08  -0.106332E+06  -0.106376E+06   0.000000E+00   0.185108E+08   0.185108E+08   0.185108E+08  -0.455976E+00   0.966892E+07   0.966891E+07   0.873972E+00
   0.212942E-02   0.185022E+08   0.185017E+08  -0.104177E+06  -0.104220E+06   0.000000E+00   0.185021E+08   0.185021E+08   0.185021E+08  -0.455761E+00   0.966437E+07   0.966436E+07   0.881036E+00
   0.215082E-02   0.184934E+08   0.184929E+08  -0.102065E+06  -0.102108E+06   0.000000E+00   0.184933E+08   0.184933E+08   0.184933E+08  -0.455544E+00   0.965976E+07   0.965976E+07   0.888153E+00
   0.217243E-02   0.184845E+08   0.184840E+08  -0.999949E+05  -0.100037E+06   0.000000E+00   0.184844E+08   0.184844E+08   0.184844E+08  -0.455324E+00   0.965510E+07   0.965510E+07   0.895325E+00
   0.219427E-02   0.184755E+08   0.184749E+08  -0.979664E+05  -0.980074E+05   0.000000E+00   0.184754E+08   0.184754E+08   0.184754E+08  -0.455102E+00   0.965038E+07   0.965037E+07   0.902550E+00
   0.221632E-02   0.184663E+08   0.184658E+08  -0.959785E+05  -0.960187E+05   0.000000E+00   0.184662E+08   0.184662E+08   0.184662E+08  -0.454876E+00   0.964560E+07   0.964560E+07   0.909829E+00
   0.223859E-02   0.184571E+08   0.184565E+08  -0.940303E+05  -0.940696E+05   0.000000E+00   0.184570E+08   0.184570E+08   0.184570E+08  -0.454648E+00   0.964076E+07   0.964075E+07   0.917162E+00
   0.226109E-02   0.184477E+08   0.184471E+08  -0.921210E+05  -0.921596E+05   0.000000E+00   0.184476E+08   0.184476E+08   0.184476E+08  -0.454417E+00   0.963586E+07   0.963585E+07   0.924551E+00
   0.228382E-02   0.184382E+08   0.184376E+08  -0.902500E+05  -0.902878E+05   0.000000E+00   0.184381E+08   0.184381E+08   0.184381E+08  -0.454183E+00   0.963090E+07   0.963089E+07   0.931994E+00
   0.230677E-02   0.184286E+08   0.184280E+08  -0.884163E+05  -0.884533E+05   0.000000E+00   0.184285E+08   0.184285E+08   0.184285E+08  -0.453947E+00   0.962588E+07   0.962587E+07   0.939493E+00
   0.232995E-02   0.184189E+08   0.184183E+08  -0.866193E+05  -0.866556E+05   0.000000E+00   0.184188E+08   0.184188E+08   0.184188E+08  -0.453707E+00   0.962079E+07   0.962078E+07   0.947047E+00
   0.235337E-02   0.184090E+08   0.184084E+08  -0.848583E+05  -0.848938E+05   0.000000E+00   0.184089E+08   0.184089E+08   0.184089E+08  -0.453464E+00   0.961564E+07   0.961564E+07   0.954659E+00
   0.237702E-02   0.183991E+08   0.183984E+08  -0.831326E+05  -0.831674E+05   0.000000E+00   0.183990E+08   0.183990E+08   0.183989E+08  -0.453219E+00   0.961043E+07   0.961043E+07   0.962327E+00
   0.240091E-02   0.183890E+08   0.183883E+08  -0.814413E+05  -0.814754E+05   0.000000E+00   0.183889E+08   0.183889E+08   0.183888E+08  -0.452970E+00   0.960516E+07   0.960515E+07   0.970051E+00
   0.242504E-02   0.183788E+08   0.183781E+08  -0.797839E+05  -0.798173E+05   0.000000E+00   0.183787E+08   0.183787E+08   0.183786E+08  -0.452718E+00   0.959982E+07   0.959981E+07   0.977833E+00
   0.244941E-02   0.183684E+08   0.183678E+08  -0.781597E+05  -0.781924E+05   0.000000E+00   0.183683E+08   0.183683E+08   0.183683E+08  -0.452463E+00   0.959441E+07   0.959440E+07   0.985673E+00
   0.247403E-02   0.183580E+08   0.183573E+08  -0.765680E+05  -0.766001E+05   0.000000E+00   0.183578E+08   0.183578E+08   0.183578E+08  -0.452205E+00   0.958894E+07   0.958893E+07   0.993572E+00
   0.249889E-02   0.183474E+08   0.183467E+08  -0.750082E+05  -0.750396E+05   0.000000E+00   0.183473E+08   0.183473E+08   0.183472E+08  -0.451944E+00   0.958340E+07   0.958340E+07   0.100153E+01
   0.252401E-02   0.183366E+08   0.183359E+08  -0.734796E+05  -0.735104E+05   0.000000E+00   0.183365E+08   0.183365E+08   0.183365E+08  -0.451680E+00   0.957780E+07   0.957779E+07   0.100954E+01
   0.254937E-02   0.183258E+08   0.183251E+08  -0.719817E+05  -0.720118E+05   0.000000E+00   0.183257E+08   0.183257E+08   0.183257E+08  -0.451413E+00   0.957213E+07   0.957212E+07   0.101762E+01
   0.257500E-02   0.183148E+08   0.183141E+08  -0.705138E+05  -0.705433E+05   0.000000E+00   0.183147E+08   0.183147E+08   0.183147E+08  -0.451142E+00   0.956639E+07   0.956638E+07   0.102576E+01
   0.260088E-02   0.183037E+08   0.183029E+08  -0.690752E+05  -0.691042E+05   0.000000E+00   0.183036E+08   0.183036E+08   0.183036E+08  -0.450868E+00   0.956058E+07   0.956057E+07   0.103395E+01
   0.262701E-02   0.182924E+08   0.182917E+08  -0.676656E+05  -0.676939E+05   0.000000E+00   0.182923E+08   0.182923E+08   0.182923E+08  -0.450591E+00   0.955470E+07   0.955469E+07   0.104221E+01
   0.265342E-02   0.182811E+08   0.182803E+08  -0.662841E+05  -0.663119E+05   0.000000E+00   0.182809E+08   0.182809E+08   0.182809E+08  -0.450310E+00   0.954875E+07   0.954874E+07   0.105052E+01
   0.268008E-02   0.182695E+08   0.182687E+08  -0.649304E+05  -0.649576E+05   0.000000E+00   0.182694E+08   0.182694E+08   0.182694E+08  -0.450026E+00   0.954272E+07   0.954272E+07   0.105890E+01
   0.270702E-02   0.182579E+08   0.182571E+08  -0.636038E+05  -0.636304E+05   0.000000E+00   0.182578E+08   0.182578E+08   0.182577E+08  -0.449739E+00   0.953663E+07   0.953662E+07   0.106734E+01
   0.273422E-02   0.182461E+08   0.182453E+08  -0.623039E+05  -0.623300E+05   0.000000E+00   0.182460E+08   0.182460E+08   0.182459E+08  -0.449448E+00   0.953047E+07   0.953046E+07   0.107585E+01
   0.276170E-02   0.182342E+08   0.182333E+08  -0.610299E+05  -0.610555E+05   0.000000E+00   0.182340E+08   0.182340E+08   0.182340E+08  -0.449154E+00   0.952423E+07   0.952422E+07   0.108441E+01
   0.278946E-02   0.182221E+08   0.182212E+08  -0.597816E+05  -0.598067E+05   0.000000E+00   0.182219E+08   0.182219E+08   0.182219E+08  -0.448857E+00   0.951792E+07   0.951791E+07   0.109304E+01
   0.281749E-02   0.182099E+08   0.182090E+08  -0.585583E+05  -0.585829E+05   0.000000E+00   0.182097E+08   0.182097E+08   0.182097E+08  -0.448555E+00   0.951153E+07   0.951152E+07   0.110173E+01
   0.284581E-02   0.181975E+08   0.181966E+08  -0.573597E+05  -0.573837E+05   0.000000E+00   0.181974E+08   0.181974E+08   0.181973E+08  -0.448251E+00   0.950507E+07   0.950506E+07   0.111049E+01
   0.287441E-02   0.181850E+08   0.181841E+08  -0.561850E+05  -0.562085E+05   0.000000E+00   0.181848E+08   0.181848E+08   0.181848E+08  -0.447943E+00   0.949853E+07   0.949852E+07   0.111931E+01
   0.290330E-02   0.181723E+08   0.181714E+08  -0.550339E+05  -0.550570E+05   0.000000E+00   0.181722E+08   0.181722E+08   0.181722E+08  -0.447631E+00   0.949192E+07   0.949191E+07   0.112819E+01
   0.293248E-02   0.181595E+08   0.181586E+08  -0.539060E+05  -0.539286E+05   0.000000E+00   0.181594E+08   0.181594E+08   0.181594E+08  -0.447315E+00   0.948523E+07   0.948522E+07   0.113714E+01
   0.296195E-02   0.181466E+08   0.181456E+08  -0.528007E+05  -0.528228E+05   0.000000E+00   0.181464E+08   0.181464E+08   0.181464E+08  -0.446996E+00   0.947846E+07   0.947845E+07   0.114616E+01
   0.299172E-02   0.181335E+08   0.181325E+08  -0.517176E+05  -0.517393E+05   0.000000E+00   0.181333E+08   0.181333E+08   0.181333E+08  -0.446673E+00   0.947161E+07   0.947160E+07   0.115524E+01
   0.302179E-02   0.181202E+08   0.181192E+08  -0.506563E+05  -0.506775E+05   0.000000E+00   0.181201E+08   0.181201E+08   0.181201E+08  -0.446347E+00   0.946469E+07   0.946468E+07   0.116439E+01
   0.305216E-02   0.181068E+08   0.181058E+08  -0.496164E+05  -0.496372E+05   0.000000E+00   0.181067E+08   0.181067E+08   0.181066E+08  -0.446016E+00   0.945768E+07   0.945767E+07   0.117360E+01
   0.308283E-02   0.180933E+08   0.180922E+08  -0.485973E+05  -0.486177E+05   0.000000E+00   0.180931E+08   0.180931E+08   0.180931E+08  -0.445682E+00   0.945060E+07   0.945058E+07   0.118288E+01
   0.311381E-02   0.180795E+08   0.180785E+08  -0.475988E+05  -0.476187E+05   0.000000E+00   0.180794E+08   0.180794E+08   0.180794E+08  -0.445344E+00   0.944343E+07   0.944342E+07   0.119223E+01
   0.314511E-02   0.180657E+08   0.180646E+08  -0.466203E+05  -0.466398E+05   0.000000E+00   0.180655E+08   0.180655E+08   0.180655E+08  -0.445002E+00   0.943618E+07   0.943617E+07   0.120165E+01
   0.317672E-02   0.180516E+08   0.180505E+08  -0.456615E+05  -0.456807E+05   0.000000E+00   0.180515E+08   0.180515E+08   0.180515E+08  -0.444657E+00   0.942885E+07   0.942884E+07   0.121114E+01
   0.320864E-02   0.180375E+08   0.180363E+08  -0.447220E+05  -0.447408E+05   0.000000E+00   0.180373E+08   0.180373E+08   0.180373E+08  -0.444307E+00   0.942143E+07   0.942142E+07   0.122069E+01
   0.324089E-02   0.180231E+08   0.180220E+08  -0.438015E+05  -0.438198E+05   0.000000E+00   0.180229E+08   0.180229E+08   0.180229E+08  -0.443954E+00   0.941393E+07   0.941392E+07   0.123032E+01
   0.327346E-02   0.180086E+08   0.180074E+08  -0.428994E+05  -0.429174E+05   0.000000E+00   0.180084E+08   0.180084E+08   0.180084E+08  -0.443596E+00   0.940635E+07   0.940634E+07   0.124001E+01
   0.330636E-02   0.179939E+08   0.179927E+08  -0.420156E+05  -0.420332E+05   0.000000E+00   0.179937E+08   0.179937E+08   0.179937E+08  -0.443234E+00   0.939868E+07   0.939867E+07   0.124977E+01
   0.333959E-02   0.179791E+08   0.179779E+08  -0.411495E+05  -0.411668E+05   0.000000E+00   0.179789E+08   0.179789E+08   0.179789E+08  -0.442869E+00   0.939092E+07   0.939091E+07   0.125961E+01
   0.337315E-02   0.179641E+08   0.179628E+08  -0.403010E+05  -0.403179E+05   0.000000E+00   0.179639E+08   0.179639E+08   0.179639E+08  -0.442499E+00   0.938308E+07   0.938307E+07   0.126951E+01
   0.340705E-02   0.179489E+08   0.179476E+08  -0.394695E+05  -0.394860E+05   0.000000E+00   0.179487E+08   0.179487E+08   0.179487E+08  -0.442125E+00   0.937515E+07   0.937514E+07   0.127949E+01
   0.344130E-02   0.179336E+08   0.179323E+08  -0.386547E+05  -0.386709E+05   0.000000E+00   0.179334E+08   0.179334E+08   0.179333E+08  -0.441747E+00   0.936713E+07   0.936712E+07   0.128954E+01
   0.347588E-02   0.179180E+08   0.179167E+08  -0.378564E+05  -0.378723E+05   0.000000E+00   0.179178E+08   0.179178E+08   0.179178E+08  -0.441364E+00   0.935902E+07   0.935901E+07   0.129966E+01
   0.351081E-02   0.179024E+08   0.179010E+08  -0.370743E+05  -0.370898E+05   0.000000E+00   0.179021E+08   0.179021E+08   0.179021E+08  -0.440978E+00   0.935083E+07   0.935082E+07   0.130986E+01
   0.354610E-02   0.178865E+08   0.178851E+08  -0.363078E+05  -0.363231E+05   0.000000E+00   0.178863E+08   0.178863E+08   0.178863E+08  -0.440587E+00   0.934254E+07   0.934253E+07   0.132013E+01
   0.358174E-02   0.178705E+08   0.178691E+08  -0.355569E+05  -0.355718E+05   0.000000E+00   0.178702E+08   0.178702E+08   0.178702E+08  -0.440192E+00   0.933416E+07   0.933415E+07   0.133047E+01
   0.361773E-02   0.178542E+08   0.178528E+08  -0.348211E+05  -0.348357E+05   0.000000E+00   0.178540E+08   0.178540E+08   0.178540E+08  -0.439793E+00   0.932569E+07   0.932568E+07   0.134088E+01
   0.365409E-02   0.178379E+08   0.178364E+08  -0.341002E+05  -0.341145E+05   0.000000E+00   0.178376E+08   0.178376E+08   0.178376E+08  -0.439389E+00   0.931713E+07   0.931712E+07   0.135137E+01
   0.369082E-02   0.178213E+08   0.178198E+08  -0.333939E+05  -0.334079E+05   0.000000E+00   0.178211E+08   0.178211E+08   0.178211E+08  -0.438981E+00   0.930847E+07   0.930846E+07   0.136194E+01
   0.372791E-02   0.178046E+08   0.178030E+08  -0.327018E+05  -0.327155E+05   0.000000E+00   0.178043E+08   0.178043E+08   0.178043E+08  -0.438568E+00   0.929972E+07   0.929971E+07   0.137258E+01
